,plant1_train_mea_ddhr,plant1_train_tem_in_loc1,plant1_train_hum_in_loc1,plant1_train_tem_coil_loc1,plant1_train_tem_out_loc1,plant1_train_hum_out_loc1,24hour_cond_loc1
5141,2017-05-06 20:00,19.71,43.13,19.64,15.1,52.59,0.0
5142,2017-05-06 21:00,19.71,44.2,19.6,13.75,58.73,0.0
5143,2017-05-06 22:00,19.07,44.87,19.33,13.21,58.61,0.0
5144,2017-05-06 23:00,18.58,47.13,18.99,12.72,63.43,0.0
5145,2017-05-07 0:00,18.12,50.43,19.1,12.17,69.44,0.0
5146,2017-05-07 1:00,17.75,51.86,18.84,11.37,69.87,0.0
5147,2017-05-07 2:00,16.96,53.91,18.49,10.64,75.7,0.0
5148,2017-05-07 3:00,16.56,57.48,18.3,10.73,79.3,0.0
5149,2017-05-07 4:00,16.04,59.4,18.0,10.43,81.96,0.0
5150,2017-05-07 5:00,15.86,60.32,17.88,10.34,79.61,0.0
5151,2017-05-07 6:00,15.74,60.59,17.77,10.89,79.24,0.0
5152,2017-05-07 7:00,16.07,62.03,17.73,13.69,70.7,0.0
5153,2017-05-07 8:00,17.08,64.41,17.77,19.4,53.57,0.0
5154,2017-05-07 9:00,18.42,61.6,18.15,23.22,42.67,0.0
5155,2017-05-07 10:00,19.46,59.07,18.46,20.38,49.88,0.0
5156,2017-05-07 11:00,20.81,54.43,18.84,21.17,49.48,0.0
5157,2017-05-07 12:00,21.54,50.7,19.03,19.89,48.84,0.0
5158,2017-05-07 13:00,22.73,44.57,19.52,20.1,44.2,0.0
5159,2017-05-07 14:00,23.52,20.6,20.1,21.69,18.25,0.0
5160,2017-05-07 15:00,23.86,15.96,20.33,21.63,18.22,0.0
5161,2017-05-07 16:00,23.89,19.29,20.4,21.2,20.21,0.0
5162,2017-05-07 17:00,23.86,18.22,20.48,21.02,19.41,0.0
5163,2017-05-07 18:00,23.49,18.8,20.55,20.07,20.48,0.0
5164,2017-05-07 19:00,22.85,20.05,20.33,19.52,23.05,0.0
5165,2017-05-07 20:00,21.78,22.1,20.1,17.63,25.37,0.0
5166,2017-05-07 21:00,21.29,25.7,19.98,16.23,30.86,0.0
5167,2017-05-07 22:00,20.62,36.75,19.68,15.1,47.86,0.0
5168,2017-05-07 23:00,20.04,41.79,19.45,14.46,55.19,0.0
5169,2017-05-08 0:00,19.34,47.92,19.18,13.45,64.87,0.0
5170,2017-05-08 1:00,18.73,48.6,18.99,12.9,60.96,0.0
5171,2017-05-08 2:00,17.94,46.73,18.84,12.41,59.74,0.0
5172,2017-05-08 3:00,17.39,46.31,18.57,11.71,64.13,0.0
5173,2017-05-08 4:00,17.08,54.0,18.23,11.37,74.6,0.0
5174,2017-05-08 5:00,17.05,59.07,18.11,11.95,77.93,0.0
5175,2017-05-08 6:00,16.93,60.78,17.92,11.65,76.56,0.0
5176,2017-05-08 7:00,17.3,59.58,17.96,13.82,70.27,0.0
5177,2017-05-08 8:00,17.88,61.14,18.38,17.81,59.62,0.0
5178,2017-05-08 9:00,18.82,60.07,18.3,21.63,49.69,0.0
5179,2017-05-08 10:00,19.71,59.31,18.53,22.88,45.7,0.0
5180,2017-05-08 11:00,20.65,54.61,18.84,24.53,39.9,0.0
5181,2017-05-08 12:00,21.17,47.71,19.22,23.37,34.31,0.0
5182,2017-05-08 13:00,21.78,42.83,19.41,23.58,35.56,0.0
5183,2017-05-08 14:00,22.06,43.32,19.64,22.79,37.15,0.0
5184,2017-05-08 15:00,21.94,41.36,19.37,22.55,34.71,0.0
5185,2017-05-08 16:00,22.03,37.3,19.68,22.24,33.94,0.0
5186,2017-05-08 17:00,21.97,35.81,19.56,21.26,33.91,0.0
5187,2017-05-08 18:00,21.87,36.84,19.64,20.01,37.24,0.0
5188,2017-05-08 19:00,21.6,37.3,19.49,19.04,37.45,0.0
5189,2017-05-08 20:00,21.36,33.42,19.56,18.49,39.13,0.0
5190,2017-05-08 21:00,21.08,36.6,19.41,17.63,41.12,0.0
5191,2017-05-08 22:00,20.84,37.55,19.41,16.84,48.93,0.0
5192,2017-05-08 23:00,20.62,38.46,19.52,17.02,47.95,0.0
5193,2017-05-09 0:00,20.78,38.03,19.49,17.23,46.58,0.0
5194,2017-05-09 1:00,20.47,44.9,19.26,16.41,49.3,0.0
5195,2017-05-09 2:00,20.26,45.57,19.18,16.44,43.71,0.0
5196,2017-05-09 3:00,20.41,39.65,19.29,16.53,47.44,0.0
5197,2017-05-09 4:00,20.38,40.42,19.26,15.28,55.25,0.0
5198,2017-05-09 5:00,20.1,43.32,19.26,14.91,55.89,0.0
5199,2017-05-09 6:00,19.98,42.43,19.18,14.98,54.52,0.0
5200,2017-05-09 7:00,19.92,42.86,19.22,14.67,57.02,0.0
5201,2017-05-09 8:00,19.34,47.01,18.91,13.75,63.74,0.0
5202,2017-05-09 9:00,19.16,49.42,18.99,13.75,67.28,0.0
5203,2017-05-09 10:00,18.94,53.14,18.72,13.88,63.0,0.0
5204,2017-05-09 11:00,19.46,48.93,18.91,17.84,44.57,0.0
5205,2017-05-09 12:00,20.68,43.89,19.26,19.34,42.28,0.0
5206,2017-05-09 13:00,21.54,41.67,19.45,20.71,41.18,0.0
5207,2017-05-09 14:00,22.0,42.95,19.56,20.9,42.31,0.0
5208,2017-05-09 15:00,21.9,43.99,19.45,20.16,46.12,0.0
5209,2017-05-09 16:00,21.2,55.71,19.41,17.69,59.68,0.0
5210,2017-05-09 17:00,20.87,59.13,19.26,16.23,73.41,0.0
5211,2017-05-09 18:00,20.44,62.7,19.1,16.17,76.47,0.0
5212,2017-05-09 19:00,19.92,65.87,19.03,15.68,81.38,0.0
5213,2017-05-09 20:00,19.77,65.2,18.95,15.59,78.33,0.0
5214,2017-05-09 21:00,19.68,66.36,18.84,15.16,82.72,0.0
5215,2017-05-09 22:00,19.71,65.87,18.99,15.13,81.65,0.0
5216,2017-05-09 23:00,19.74,65.54,18.91,15.01,81.96,0.0
5217,2017-05-10 0:00,19.71,65.81,18.8,14.91,82.45,0.0
5218,2017-05-10 1:00,19.58,67.03,18.76,14.76,85.29,0.0
5219,2017-05-10 2:00,19.49,68.04,18.8,14.73,86.45,0.0
5220,2017-05-10 3:00,19.49,68.89,18.76,14.61,87.0,0.0
5221,2017-05-10 4:00,19.49,68.8,18.72,14.52,87.97,0.0
5222,2017-05-10 5:00,19.55,69.93,18.8,14.82,88.71,0.0
5223,2017-05-10 6:00,19.28,69.72,18.65,14.82,86.63,0.0
5224,2017-05-10 7:00,19.16,69.81,18.57,14.64,86.94,0.0
5225,2017-05-10 8:00,19.4,69.87,18.53,15.01,86.45,0.0
5226,2017-05-10 9:00,19.89,66.97,18.65,16.17,77.53,0.0
5227,2017-05-10 10:00,20.2,65.23,18.8,16.99,74.15,0.0
5228,2017-05-10 11:00,20.38,62.45,18.88,18.64,63.25,0.0
5229,2017-05-10 12:00,20.5,62.33,18.95,17.97,67.61,0.0
5230,2017-05-10 13:00,20.5,60.74,18.99,17.75,66.73,0.0
5231,2017-05-10 14:00,20.93,57.72,19.18,18.85,59.55,0.0
5232,2017-05-10 15:00,21.42,53.45,19.29,18.76,55.56,0.0
5233,2017-05-10 16:00,21.72,49.88,19.64,18.67,51.53,0.0
5234,2017-05-10 17:00,21.29,47.07,19.33,18.52,52.56,0.0
5235,2017-05-10 18:00,20.84,47.47,19.29,17.57,54.91,0.0
5236,2017-05-10 19:00,20.99,48.69,19.33,17.23,58.94,0.0
5237,2017-05-10 20:00,20.59,50.21,19.37,15.56,62.58,0.0
5238,2017-05-10 21:00,20.04,53.75,19.22,14.37,72.34,0.0
5239,2017-05-10 22:00,19.86,54.76,19.14,13.97,73.9,0.0
5240,2017-05-10 23:00,19.71,56.32,19.03,13.91,76.77,0.0
5241,2017-05-11 0:00,19.34,57.81,18.91,13.72,77.59,0.0
5242,2017-05-11 1:00,19.22,59.19,18.8,13.72,80.22,0.0
5243,2017-05-11 2:00,19.19,60.2,18.8,14.03,78.3,0.0
5244,2017-05-11 3:00,19.07,60.84,18.76,14.43,77.41,0.0
5245,2017-05-11 4:00,19.19,61.02,18.76,14.33,78.91,0.0
5246,2017-05-11 5:00,19.22,61.08,18.76,14.55,76.68,0.0
5247,2017-05-11 6:00,19.22,61.05,18.68,14.67,76.4,0.0
5248,2017-05-11 7:00,19.25,61.05,18.72,14.85,76.19,0.0
5249,2017-05-11 8:00,19.31,61.32,18.68,15.68,72.22,0.0
5250,2017-05-11 9:00,19.43,61.11,18.72,16.11,70.05,0.0
5251,2017-05-11 10:00,19.89,60.01,18.8,20.47,57.02,0.0
5252,2017-05-11 11:00,20.78,59.16,19.03,21.36,55.1,0.0
5253,2017-05-11 12:00,21.48,59.13,19.26,21.78,53.51,0.0
5254,2017-05-11 13:00,22.21,59.19,19.45,22.55,55.68,0.0
5255,2017-05-11 14:00,22.97,59.65,19.68,22.61,56.04,0.0
5256,2017-05-11 15:00,23.55,58.76,20.13,21.81,58.15,0.0
5257,2017-05-11 16:00,23.58,58.21,19.75,19.31,64.07,0.0
5258,2017-05-11 17:00,23.77,56.44,19.87,20.5,62.58,0.0
5259,2017-05-11 18:00,23.77,58.24,20.13,22.52,60.1,0.0
5260,2017-05-11 19:00,23.49,56.9,20.13,21.78,57.08,0.0
5261,2017-05-11 20:00,23.34,58.73,20.13,20.1,67.92,0.0
5262,2017-05-11 21:00,22.91,60.56,20.06,19.1,70.57,0.0
5263,2017-05-11 22:00,22.55,61.02,20.06,19.07,70.27,0.0
5264,2017-05-11 23:00,22.27,63.98,19.79,18.91,73.69,0.0
5265,2017-05-12 0:00,22.06,63.98,19.91,18.64,74.33,0.0
5266,2017-05-12 1:00,21.9,65.2,19.91,18.46,74.48,0.0
5267,2017-05-12 2:00,21.72,65.42,19.91,18.64,72.41,0.0
5268,2017-05-12 3:00,21.57,66.51,19.94,17.57,79.46,0.0
5269,2017-05-12 4:00,21.48,64.16,19.87,18.39,72.13,0.0
5270,2017-05-12 5:00,21.75,64.5,20.06,19.71,69.57,0.0
5271,2017-05-12 6:00,21.72,65.81,20.06,19.34,73.05,0.0
5272,2017-05-12 7:00,21.78,66.54,20.02,20.01,70.15,0.0
5273,2017-05-12 8:00,21.97,67.25,20.06,20.74,69.93,0.0
5274,2017-05-12 9:00,22.21,67.37,20.13,21.48,67.31,0.0
5275,2017-05-12 10:00,22.79,65.02,20.4,22.88,58.49,0.0
5276,2017-05-12 11:00,23.03,62.24,20.44,22.7,57.97,0.0
5277,2017-05-12 12:00,23.06,61.63,20.55,21.54,61.69,0.0
5278,2017-05-12 13:00,22.82,58.46,20.71,20.5,61.63,0.0
5279,2017-05-12 14:00,22.88,57.02,20.71,21.66,56.29,0.0
5280,2017-05-12 15:00,22.88,56.23,20.63,21.84,56.07,0.0
5281,2017-05-12 16:00,22.91,55.49,20.63,21.97,54.03,0.0
5282,2017-05-12 17:00,22.61,55.04,20.71,20.96,56.53,0.0
5283,2017-05-12 18:00,22.42,55.68,20.52,20.16,59.77,0.0
5284,2017-05-12 19:00,22.42,55.49,20.71,19.74,59.71,0.0
5285,2017-05-12 20:00,22.21,57.72,20.52,18.94,63.74,0.0
5286,2017-05-12 21:00,21.97,57.91,20.78,18.27,65.93,0.0
5287,2017-05-12 22:00,21.72,58.88,20.52,17.72,68.74,0.0
5288,2017-05-12 23:00,21.48,58.12,20.36,17.11,70.79,0.0
5289,2017-05-13 0:00,21.23,59.0,20.4,16.56,74.11,0.0
5290,2017-05-13 1:00,20.9,60.65,20.25,16.2,75.92,0.0
5291,2017-05-13 2:00,20.74,61.08,20.29,15.74,78.21,0.0
5292,2017-05-13 3:00,20.41,61.87,20.17,15.01,82.02,0.0
5293,2017-05-13 4:00,20.01,63.4,19.87,14.7,83.91,0.0
5294,2017-05-13 5:00,19.86,64.01,19.83,14.33,84.71,0.0
5295,2017-05-13 6:00,19.83,64.47,19.79,14.95,82.54,0.0
5296,2017-05-13 7:00,19.65,66.0,19.75,17.17,75.76,0.0
5297,2017-05-13 8:00,19.77,68.01,19.79,18.67,67.8,0.0
5298,2017-05-13 9:00,20.26,65.42,19.83,20.38,58.73,0.0
5299,2017-05-13 10:00,20.81,63.86,19.87,20.9,59.0,0.0
5300,2017-05-13 11:00,21.54,62.27,20.02,23.0,52.96,0.0
5301,2017-05-13 12:00,22.39,59.65,20.29,24.77,48.96,0.0
5302,2017-05-13 13:00,23.22,55.43,20.55,24.59,46.34,0.0
5303,2017-05-13 14:00,23.37,51.47,20.74,23.49,44.87,0.0
5304,2017-05-13 15:00,23.46,49.51,21.05,19.95,62.15,0.0
5305,2017-05-13 16:00,21.63,64.01,20.29,17.75,75.58,0.0
5306,2017-05-13 17:00,21.05,61.02,19.98,16.84,71.34,0.0
5307,2017-05-13 18:00,20.81,59.55,20.02,16.65,70.42,0.0
5308,2017-05-13 19:00,20.47,57.72,19.94,15.07,72.65,0.0
5309,2017-05-13 20:00,19.86,58.97,19.68,14.15,76.74,0.0
5310,2017-05-13 21:00,19.46,58.33,19.49,13.69,74.82,0.0
5311,2017-05-13 22:00,19.04,59.22,19.33,13.14,76.28,0.0
5312,2017-05-13 23:00,19.0,57.3,19.41,12.35,81.01,0.0
5313,2017-05-14 0:00,18.0,63.64,18.91,12.26,81.9,0.0
5314,2017-05-14 1:00,17.75,64.01,18.76,12.11,82.66,0.0
5315,2017-05-14 2:00,17.69,63.71,18.65,12.59,79.85,0.0
5316,2017-05-14 3:00,17.6,63.06,18.65,12.38,78.66,0.0
5317,2017-05-14 4:00,17.72,60.62,18.57,12.2,76.04,0.0
5318,2017-05-14 5:00,17.72,57.72,18.38,12.2,71.73,0.0
5319,2017-05-14 6:00,17.72,54.09,18.42,13.27,65.42,0.0
5320,2017-05-14 7:00,18.03,50.52,18.46,16.65,52.26,0.0
5321,2017-05-14 8:00,18.42,49.76,18.46,18.88,43.77,0.0
5322,2017-05-14 9:00,18.91,52.53,18.53,21.14,43.13,0.0
5323,2017-05-14 10:00,20.1,43.68,18.95,21.57,34.55,0.0
5324,2017-05-14 11:00,20.65,38.58,19.41,20.41,34.52,0.0
5325,2017-05-14 12:00,21.48,35.26,19.6,20.59,34.13,0.0
5326,2017-05-14 13:00,21.87,33.12,19.83,20.32,35.41,0.0
5327,2017-05-14 14:00,22.18,34.07,19.98,19.22,38.28,0.0
5328,2017-05-14 15:00,22.33,33.7,20.06,18.64,38.28,0.0
5329,2017-05-14 16:00,22.06,37.55,19.94,18.12,43.41,0.0
5330,2017-05-14 17:00,21.94,38.31,20.13,17.88,45.97,0.0
5331,2017-05-14 18:00,21.14,35.26,19.94,17.26,42.86,0.0
5332,2017-05-14 19:00,20.56,39.29,19.98,16.32,48.14,0.0
5333,2017-05-14 20:00,20.04,41.12,19.49,16.11,48.47,0.0
5334,2017-05-14 21:00,19.86,43.04,19.33,14.18,54.67,0.0
5335,2017-05-14 22:00,18.88,47.16,18.91,13.97,58.15,0.0
5336,2017-05-14 23:00,18.64,50.31,18.88,13.39,61.26,0.0
5337,2017-05-15 0:00,18.55,50.79,18.88,12.93,63.16,0.0
5338,2017-05-15 1:00,18.58,49.02,18.84,13.69,60.53,0.0
5339,2017-05-15 2:00,18.36,48.9,18.91,12.78,61.6,0.0
5340,2017-05-15 3:00,18.42,49.51,18.65,13.02,62.7,0.0
5341,2017-05-15 4:00,18.18,52.99,18.72,12.47,65.78,0.0
5342,2017-05-15 5:00,18.09,51.65,18.65,11.68,71.86,0.0
5343,2017-05-15 6:00,17.51,56.38,18.23,12.96,69.38,0.0
5344,2017-05-15 7:00,17.54,55.86,18.23,16.44,55.43,0.0
5345,2017-05-15 8:00,18.21,54.52,18.46,20.2,43.44,0.0
5346,2017-05-15 9:00,19.07,51.59,18.53,22.42,38.22,0.0
5347,2017-05-15 10:00,19.95,47.41,18.84,22.55,35.9,0.0
5348,2017-05-15 11:00,20.87,43.93,19.56,20.87,39.41,0.0
5349,2017-05-15 12:00,21.32,43.19,19.18,20.07,43.13,0.0
5350,2017-05-15 13:00,22.12,43.16,19.29,18.49,48.84,0.0
5351,2017-05-15 14:00,21.94,44.23,19.68,18.39,52.5,0.0
5352,2017-05-15 15:00,22.3,44.08,19.6,17.63,54.55,0.0
5353,2017-05-15 16:00,22.0,45.97,19.71,17.66,55.31,0.0
5354,2017-05-15 17:00,21.84,46.31,19.68,17.54,56.62,0.0
5355,2017-05-15 18:00,21.51,47.07,19.56,16.81,58.79,0.0
5356,2017-05-15 19:00,20.93,46.4,19.33,16.26,57.84,0.0
5357,2017-05-15 20:00,20.56,49.94,19.45,15.16,62.36,0.0
5358,2017-05-15 21:00,19.86,51.25,19.14,14.21,66.3,0.0
5359,2017-05-15 22:00,19.86,49.45,19.14,13.79,68.25,0.0
5360,2017-05-15 23:00,19.28,53.27,19.03,13.24,73.35,0.0
5361,2017-05-16 0:00,19.07,55.25,18.91,12.84,77.01,0.0
5362,2017-05-16 1:00,18.76,57.39,18.84,12.9,76.56,0.0
5363,2017-05-16 2:00,18.42,57.3,18.61,12.81,77.63,0.0
5364,2017-05-16 3:00,18.18,58.52,18.53,12.87,79.15,0.0
5365,2017-05-16 4:00,17.88,61.45,18.68,12.53,81.04,0.0
5366,2017-05-16 5:00,18.21,60.5,18.53,12.78,80.53,0.0
5367,2017-05-16 6:00,17.91,62.15,18.46,12.78,81.84,0.0
5368,2017-05-16 7:00,18.06,62.85,18.38,14.0,78.11,0.0
5369,2017-05-16 8:00,18.18,63.43,18.26,15.74,68.96,0.0
5370,2017-05-16 9:00,18.73,62.0,18.26,19.07,57.75,0.0
5371,2017-05-16 10:00,19.58,58.33,18.49,19.1,51.25,0.0
5372,2017-05-16 11:00,20.26,53.14,18.76,20.44,49.36,0.0
5373,2017-05-16 12:00,21.02,53.48,19.33,18.03,59.74,0.0
5374,2017-05-16 13:00,21.42,48.96,19.22,18.21,55.16,0.0
5375,2017-05-16 14:00,21.87,45.3,19.6,17.88,55.22,0.0
5376,2017-05-16 15:00,22.42,42.31,19.64,18.85,49.48,0.0
5377,2017-05-16 16:00,22.48,41.3,19.91,19.13,49.6,0.0
5378,2017-05-16 17:00,22.27,42.46,19.52,18.82,50.21,0.0
5379,2017-05-16 18:00,22.09,42.22,19.6,18.88,49.18,0.0
5380,2017-05-16 19:00,22.09,43.71,19.52,18.36,52.93,0.0
5381,2017-05-16 20:00,21.2,47.74,19.56,17.63,55.53,0.0
5382,2017-05-16 21:00,21.02,49.39,19.45,16.41,61.45,0.0
5383,2017-05-16 22:00,20.5,54.79,19.26,15.43,67.0,0.0
5384,2017-05-16 23:00,19.95,58.49,19.14,14.79,74.48,0.0
5385,2017-05-17 0:00,20.29,56.04,19.14,14.21,80.4,0.0
5386,2017-05-17 1:00,20.13,58.82,19.1,13.51,83.55,0.0
5387,2017-05-17 2:00,19.95,57.78,18.99,13.14,84.13,0.0
5388,2017-05-17 3:00,19.52,59.31,18.91,12.72,85.5,0.0
5389,2017-05-17 4:00,19.13,58.61,18.91,11.95,83.73,0.0
5390,2017-05-17 5:00,18.85,57.94,18.88,11.95,82.88,0.0
5391,2017-05-17 6:00,18.7,58.3,18.72,12.26,83.67,0.0
5392,2017-05-17 7:00,18.7,59.0,18.53,16.17,66.61,0.0
5393,2017-05-17 8:00,18.88,58.97,18.72,20.04,54.49,0.0
5394,2017-05-17 9:00,19.49,58.09,18.68,21.17,49.08,0.0
5395,2017-05-17 10:00,20.29,57.11,18.88,21.14,54.67,0.0
5396,2017-05-17 11:00,20.99,55.37,19.07,20.32,55.04,0.0
5397,2017-05-17 12:00,21.78,50.37,19.45,20.99,47.56,0.0
5398,2017-05-17 13:00,22.58,44.78,19.49,20.2,47.13,0.0
5399,2017-05-17 14:00,23.25,40.84,19.64,21.14,43.44,0.0
5400,2017-05-17 15:00,23.49,40.32,19.87,21.54,43.83,0.0
5401,2017-05-17 16:00,23.8,38.0,20.02,21.78,38.98,0.0
5402,2017-05-17 17:00,23.77,36.94,20.13,21.39,37.76,0.0
5403,2017-05-17 18:00,23.71,37.33,20.1,20.93,42.34,0.0
5404,2017-05-17 19:00,23.8,36.63,20.4,19.37,42.95,0.0
5405,2017-05-17 20:00,23.25,37.42,20.44,19.0,44.11,0.0
5406,2017-05-17 21:00,22.88,35.35,20.33,17.75,43.59,0.0
5407,2017-05-17 22:00,22.33,36.36,20.25,16.78,48.26,0.0
5408,2017-05-17 23:00,21.51,42.95,20.06,15.74,67.37,0.0
5409,2017-05-18 0:00,21.42,40.54,20.13,16.26,47.95,0.0
5410,2017-05-18 1:00,20.84,47.65,19.83,14.37,72.59,0.0
5411,2017-05-18 2:00,20.62,51.25,19.87,14.06,67.52,0.0
5412,2017-05-18 3:00,19.89,51.56,19.64,13.57,76.13,0.0
5413,2017-05-18 4:00,19.55,53.42,19.56,13.54,69.38,0.0
5414,2017-05-18 5:00,19.31,51.68,19.45,13.45,71.12,0.0
5415,2017-05-18 6:00,19.31,52.47,19.41,14.18,67.8,0.0
5416,2017-05-18 7:00,19.31,53.27,19.49,16.78,58.67,0.0
5417,2017-05-18 8:00,19.58,50.09,19.52,20.65,42.4,0.0
5418,2017-05-18 9:00,20.2,48.66,19.64,23.34,38.37,0.0
5419,2017-05-18 10:00,21.29,48.72,19.87,24.71,35.71,0.0
5420,2017-05-18 11:00,22.45,46.52,20.17,25.66,36.39,0.0
5421,2017-05-18 12:00,23.22,44.51,20.55,24.41,37.73,0.0
5422,2017-05-18 13:00,24.01,43.28,20.52,23.61,44.32,0.0
5423,2017-05-18 14:00,25.11,39.13,20.9,23.4,41.39,0.0
5424,2017-05-18 15:00,24.9,39.01,20.97,22.85,44.66,0.0
5425,2017-05-18 16:00,25.32,40.17,21.24,22.06,51.1,0.0
5426,2017-05-18 17:00,25.54,38.13,21.36,22.03,51.59,0.0
5427,2017-05-18 18:00,25.26,35.29,21.51,24.16,35.41,0.0
5428,2017-05-18 19:00,24.77,36.87,21.32,22.7,39.19,0.0
5429,2017-05-18 20:00,24.01,40.29,21.32,21.17,43.35,0.0
5430,2017-05-18 21:00,23.52,43.19,21.2,20.01,51.28,0.0
5431,2017-05-18 22:00,23.06,47.99,21.09,18.67,59.71,0.0
5432,2017-05-18 23:00,22.39,50.92,20.9,17.81,62.61,0.0
5433,2017-05-19 0:00,22.03,48.9,20.9,17.17,58.94,0.0
5434,2017-05-19 1:00,21.63,47.1,20.86,16.62,58.88,0.0
5435,2017-05-19 2:00,21.11,50.24,20.59,15.62,67.49,0.0
5436,2017-05-19 3:00,20.87,48.2,20.63,15.77,62.45,0.0
5437,2017-05-19 4:00,20.62,51.4,20.52,15.22,65.45,0.0
5438,2017-05-19 5:00,20.23,51.16,20.33,14.91,66.0,0.0
5439,2017-05-19 6:00,19.95,54.85,20.17,15.86,66.88,0.0
5440,2017-05-19 7:00,19.98,54.67,20.21,19.19,52.78,0.0
5441,2017-05-19 8:00,20.47,51.71,20.21,22.48,41.18,0.0
5442,2017-05-19 9:00,21.14,49.33,20.36,25.23,34.8,0.0
5443,2017-05-19 10:00,22.21,46.06,20.74,27.37,31.84,0.0
5444,2017-05-19 11:00,23.1,40.23,20.94,28.53,26.19,0.0
5445,2017-05-19 12:00,24.07,38.43,21.16,25.87,32.23,0.0
5446,2017-05-19 13:00,24.71,39.74,21.36,23.0,42.55,0.0
5447,2017-05-19 14:00,25.05,38.86,21.43,22.64,43.65,0.0
5448,2017-05-19 15:00,25.05,38.98,21.51,21.97,47.86,0.0
5449,2017-05-19 16:00,26.21,34.65,22.0,22.36,40.35,0.0
5450,2017-05-19 17:00,25.96,29.52,22.35,22.88,34.83,0.0
5451,2017-05-19 18:00,25.42,30.59,22.19,22.76,34.04,0.0
5452,2017-05-19 19:00,24.9,28.17,22.23,22.58,28.97,0.0
5453,2017-05-19 20:00,24.32,29.49,22.23,21.11,32.88,0.0
5454,2017-05-19 21:00,23.98,31.23,22.0,20.56,36.9,0.0
5455,2017-05-19 22:00,23.43,35.35,21.93,19.49,43.04,0.0
5456,2017-05-19 23:00,23.1,39.47,21.78,17.69,50.73,0.0
5457,2017-05-20 0:00,22.67,39.93,21.62,17.14,51.25,0.0
5458,2017-05-20 1:00,22.03,46.73,21.51,16.38,49.57,0.0
5459,2017-05-20 2:00,21.42,48.26,21.32,15.28,67.8,0.0
5460,2017-05-20 3:00,20.96,48.96,21.2,15.19,63.92,0.0
5461,2017-05-20 4:00,20.53,47.56,21.05,14.64,67.0,0.0
5462,2017-05-20 5:00,20.44,48.69,20.9,14.85,61.39,0.0
5463,2017-05-20 6:00,20.04,52.05,20.74,14.91,68.01,0.0
5464,2017-05-20 7:00,19.55,48.81,20.71,18.46,48.9,0.0
5465,2017-05-20 8:00,20.38,47.5,20.86,20.99,42.89,0.0
5466,2017-05-20 9:00,21.45,43.38,21.09,25.78,33.3,0.0
5467,2017-05-20 10:00,22.48,40.81,21.28,25.32,32.05,0.0
5468,2017-05-20 11:00,23.34,34.92,21.62,24.74,37.03,0.0
5469,2017-05-20 12:00,24.13,37.27,21.89,23.83,33.36,0.0
5470,2017-05-20 13:00,24.84,36.2,22.16,22.73,37.39,0.0
5471,2017-05-20 14:00,25.54,36.23,22.31,21.6,39.35,0.0
5472,2017-05-20 15:00,25.51,34.55,22.39,22.3,38.52,0.0
5473,2017-05-20 16:00,25.14,33.73,22.35,22.09,40.87,0.0
5474,2017-05-20 17:00,25.35,31.2,22.61,23.03,33.82,0.0
5475,2017-05-20 18:00,25.23,33.0,22.73,21.94,38.1,0.0
5476,2017-05-20 19:00,24.96,34.34,22.5,21.08,41.09,0.0
5477,2017-05-20 20:00,23.98,36.81,22.35,19.1,52.32,0.0
5478,2017-05-20 21:00,23.61,38.43,22.27,19.34,47.99,0.0
5479,2017-05-20 22:00,23.16,37.3,22.08,18.82,50.52,0.0
5480,2017-05-20 23:00,23.1,34.83,22.04,19.19,40.72,0.0
5481,2017-05-21 0:00,22.91,40.17,22.04,17.63,60.13,0.0
5482,2017-05-21 1:00,22.21,49.42,21.81,16.75,66.82,0.0
5483,2017-05-21 2:00,21.69,52.72,21.66,15.86,70.88,0.0
5484,2017-05-21 3:00,21.08,48.66,21.62,15.77,64.71,0.0
5485,2017-05-21 4:00,21.05,50.18,21.47,15.53,66.61,0.0
5486,2017-05-21 5:00,20.87,48.6,21.39,15.31,69.32,0.0
5487,2017-05-21 6:00,20.99,50.73,21.51,16.81,65.6,0.0
5488,2017-05-21 7:00,21.05,53.42,21.43,20.5,55.07,0.0
5489,2017-05-21 8:00,21.17,48.69,21.28,23.31,39.87,0.0
5490,2017-05-21 9:00,21.75,48.35,21.32,27.03,32.05,0.0
5491,2017-05-21 10:00,22.67,45.73,21.58,25.9,36.48,0.0
5492,2017-05-21 11:00,23.43,44.54,21.97,24.16,41.97,0.0
5493,2017-05-21 12:00,24.59,37.64,22.35,23.71,36.08,0.0
5494,2017-05-21 13:00,25.26,36.51,22.69,23.0,39.8,0.0
5495,2017-05-21 14:00,25.26,39.32,22.73,22.3,42.64,0.0
5496,2017-05-21 15:00,25.87,37.55,23.07,22.61,42.67,0.0
5497,2017-05-21 16:00,25.96,38.8,23.07,22.12,45.82,0.0
5498,2017-05-21 17:00,26.27,37.88,23.11,21.9,44.75,0.0
5499,2017-05-21 18:00,25.75,39.8,23.07,21.51,48.63,0.0
5500,2017-05-21 19:00,25.14,43.35,22.81,20.93,51.98,0.0
5501,2017-05-21 20:00,24.68,45.33,22.77,20.68,54.4,0.0
5502,2017-05-21 21:00,24.19,46.86,22.77,20.35,55.71,0.0
5503,2017-05-21 22:00,24.1,48.78,22.61,20.13,59.13,0.0
5504,2017-05-21 23:00,23.71,52.08,22.54,18.42,67.52,0.0
5505,2017-05-22 0:00,23.28,48.78,22.42,18.36,59.89,0.0
