,plant1_train_mea_ddhr,plant1_train_tem_in_loc2,plant1_train_hum_in_loc2,plant1_train_tem_coil_loc2,plant1_train_tem_out_loc1,plant1_train_hum_out_loc1,24hour_cond_loc2
7299,2017-08-04 18:00,34.27,48.47,30.97,32.47,54.73,0.0
7300,2017-08-04 19:00,34.18,51.89,31.01,30.33,62.45,0.0
7301,2017-08-04 20:00,33.5,54.98,30.86,29.38,67.7,0.0
7302,2017-08-04 21:00,32.77,57.14,30.82,29.08,67.31,0.0
7303,2017-08-04 22:00,32.25,59.46,30.74,28.1,74.02,0.0
7304,2017-08-04 23:00,31.64,62.09,30.59,28.13,74.11,0.0
7305,2017-08-05 0:00,31.0,65.23,30.7,26.45,81.38,0.0
7306,2017-08-05 1:00,30.79,65.54,30.63,26.82,80.04,0.0
7307,2017-08-05 2:00,30.51,67.12,30.55,26.67,80.4,0.0
7308,2017-08-05 3:00,30.3,69.02,30.51,26.67,80.95,0.0
7309,2017-08-05 4:00,30.09,69.93,30.47,27.31,79.43,0.0
7310,2017-08-05 5:00,30.02,70.18,30.51,27.46,77.9,0.0
7311,2017-08-05 6:00,29.84,70.94,30.44,27.09,79.37,0.0
7312,2017-08-05 7:00,29.99,71.03,30.44,29.66,71.03,0.0
7313,2017-08-05 8:00,30.57,69.75,30.51,32.34,62.48,0.0
7314,2017-08-05 9:00,31.34,68.65,30.55,34.76,55.62,0.0
7315,2017-08-05 10:00,32.22,65.51,30.74,35.37,53.57,0.0
7316,2017-08-05 11:00,33.05,63.68,30.89,36.59,50.58,0.0
7317,2017-08-05 12:00,33.9,61.81,31.16,36.25,49.6,0.0
7318,2017-08-05 13:00,34.48,56.47,31.2,33.9,54.21,0.0
7319,2017-08-05 14:00,35.31,53.57,31.47,33.87,57.23,0.0
7320,2017-08-05 15:00,35.12,53.85,31.54,32.53,60.35,0.0
7321,2017-08-05 16:00,35.34,53.54,31.62,32.31,59.43,0.0
7322,2017-08-05 17:00,35.06,54.09,31.62,32.07,61.42,0.0
7323,2017-08-05 18:00,34.6,57.78,31.62,31.55,66.79,0.0
7324,2017-08-05 19:00,34.27,60.32,31.62,31.73,67.12,0.0
7325,2017-08-05 20:00,33.9,60.74,31.7,31.7,67.19,0.0
7326,2017-08-05 21:00,33.84,61.51,31.73,31.25,67.46,0.0
7327,2017-08-05 22:00,33.6,62.0,31.7,30.7,69.38,0.0
7328,2017-08-05 23:00,33.02,64.44,31.7,30.54,70.18,0.0
7329,2017-08-06 0:00,32.31,68.01,31.58,28.71,79.52,0.0
7330,2017-08-06 1:00,32.07,68.99,31.54,27.98,83.21,0.0
7331,2017-08-06 2:00,31.46,70.73,31.39,27.61,83.79,0.0
7332,2017-08-06 3:00,31.31,70.82,31.28,27.7,82.39,0.0
7333,2017-08-06 4:00,30.88,71.58,31.2,27.67,81.5,0.0
7334,2017-08-06 5:00,30.79,72.92,31.35,28.04,82.17,0.0
7335,2017-08-06 6:00,30.63,73.32,31.28,27.8,83.12,0.0
7336,2017-08-06 7:00,30.57,73.38,31.09,28.28,80.25,0.0
7337,2017-08-06 8:00,30.82,73.14,31.09,28.53,80.22,0.0
7338,2017-08-06 9:00,30.54,65.26,31.09,26.82,72.13,0.0
7339,2017-08-06 10:00,30.36,63.4,31.12,26.7,75.73,0.0
7340,2017-08-06 11:00,30.05,65.66,30.97,26.73,77.56,0.0
7341,2017-08-06 12:00,29.87,67.22,31.05,27.16,76.74,0.0
7342,2017-08-06 13:00,30.05,69.6,30.97,28.16,75.09,0.0
7343,2017-08-06 14:00,30.97,67.34,31.01,28.83,69.9,0.0
7344,2017-08-06 15:00,31.7,63.03,31.09,28.5,70.3,0.0
7345,2017-08-06 16:00,32.1,62.52,31.09,28.8,71.12,0.0
7346,2017-08-06 17:00,32.56,59.58,31.24,29.29,68.01,0.0
7347,2017-08-06 18:00,32.68,58.36,31.24,29.66,65.45,0.0
7348,2017-08-06 19:00,32.25,58.67,31.35,28.89,67.77,0.0
7349,2017-08-06 20:00,32.1,59.49,31.2,28.19,71.37,0.0
7350,2017-08-06 21:00,31.37,62.91,31.12,27.77,74.21,0.0
7351,2017-08-06 22:00,31.15,63.64,30.97,27.8,73.96,0.0
7352,2017-08-06 23:00,30.82,65.81,31.01,26.97,78.45,0.0
7353,2017-08-07 0:00,30.63,65.87,30.89,27.31,75.37,0.0
7354,2017-08-07 1:00,30.57,65.54,30.93,26.73,79.85,0.0
7355,2017-08-07 2:00,30.27,67.09,30.93,27.37,74.3,0.0
7356,2017-08-07 3:00,30.02,68.07,30.93,25.72,83.61,0.0
7357,2017-08-07 4:00,29.9,68.04,30.7,26.39,78.24,0.0
7358,2017-08-07 5:00,29.78,67.12,30.63,27.06,73.57,0.0
7359,2017-08-07 6:00,29.38,68.93,30.7,25.81,81.9,0.0
7360,2017-08-07 7:00,29.9,66.85,30.67,29.66,66.03,0.0
7361,2017-08-07 8:00,30.57,64.74,30.82,32.04,57.2,0.0
7362,2017-08-07 9:00,31.15,63.16,30.74,32.25,59.25,0.0
7363,2017-08-07 10:00,31.61,61.9,30.82,33.44,54.85,0.0
7364,2017-08-07 11:00,32.16,57.94,30.86,32.74,51.71,0.0
7365,2017-08-07 12:00,32.5,55.53,31.09,32.47,53.88,0.0
7366,2017-08-07 13:00,32.99,54.43,31.09,31.49,56.44,0.0
7367,2017-08-07 14:00,33.72,53.05,31.24,31.21,58.73,0.0
7368,2017-08-07 15:00,33.87,52.75,31.62,30.79,61.45,0.0
7369,2017-08-07 16:00,33.75,51.25,31.31,31.55,52.69,0.0
7370,2017-08-07 17:00,33.69,45.42,31.58,31.58,45.7,0.0
7371,2017-08-07 18:00,33.69,43.04,31.54,29.14,56.87,0.0
7372,2017-08-07 19:00,33.14,48.02,31.31,28.62,58.76,0.0
7373,2017-08-07 20:00,32.62,49.3,31.35,28.56,61.9,0.0
7374,2017-08-07 21:00,32.22,53.39,31.24,27.37,71.98,0.0
7375,2017-08-07 22:00,31.52,58.64,31.28,26.61,74.76,0.0
7376,2017-08-07 23:00,31.09,59.83,31.2,26.21,79.37,0.0
7377,2017-08-08 0:00,30.6,60.62,31.12,25.81,75.49,0.0
7378,2017-08-08 1:00,30.27,59.89,31.12,25.45,75.95,0.0
7379,2017-08-08 2:00,29.9,61.69,30.89,25.05,78.94,0.0
7380,2017-08-08 3:00,29.54,63.71,30.82,24.84,81.23,0.0
7381,2017-08-08 4:00,29.05,66.79,30.78,24.77,81.99,0.0
7382,2017-08-08 5:00,29.35,66.03,30.97,24.9,82.48,0.0
7383,2017-08-08 6:00,29.17,66.91,30.67,24.59,83.64,0.0
7384,2017-08-08 7:00,29.23,67.55,30.59,26.36,78.97,0.0
7385,2017-08-08 8:00,29.63,66.94,30.78,27.95,72.89,0.0
7386,2017-08-08 9:00,30.24,65.05,30.51,29.41,64.74,0.0
7387,2017-08-08 10:00,30.57,62.03,30.82,30.15,58.33,0.0
7388,2017-08-08 11:00,30.97,59.34,30.74,30.02,59.92,0.0
7389,2017-08-08 12:00,31.18,58.88,30.78,30.12,58.7,0.0
7390,2017-08-08 13:00,31.55,56.23,30.74,29.72,57.42,0.0
7391,2017-08-08 14:00,31.92,54.37,30.82,28.96,64.04,0.0
7392,2017-08-08 15:00,32.44,54.58,30.89,29.75,60.87,0.0
7393,2017-08-08 16:00,32.41,55.86,31.05,28.62,66.82,0.0
7394,2017-08-08 17:00,31.95,57.05,30.78,27.61,71.92,0.0
7395,2017-08-08 18:00,31.95,57.39,30.67,27.09,74.51,0.0
7396,2017-08-08 19:00,31.49,60.1,30.59,26.58,76.34,0.0
7397,2017-08-08 20:00,31.09,61.05,30.67,26.85,74.02,0.0
7398,2017-08-08 21:00,30.73,61.42,30.63,26.51,76.5,0.0
7399,2017-08-08 22:00,30.27,64.13,30.59,26.33,77.35,0.0
7400,2017-08-08 23:00,30.12,65.17,30.44,26.61,76.43,0.0
7401,2017-08-09 0:00,29.96,66.18,30.44,26.24,76.77,0.0
7402,2017-08-09 1:00,29.69,67.55,30.44,26.21,80.8,0.0
7403,2017-08-09 2:00,29.47,69.51,30.36,25.69,83.33,0.0
7404,2017-08-09 3:00,29.32,69.41,30.25,25.17,81.56,0.0
7405,2017-08-09 4:00,29.08,68.96,30.17,25.08,85.29,0.0
7406,2017-08-09 5:00,28.96,69.54,30.13,24.87,83.64,0.0
7407,2017-08-09 6:00,28.96,69.75,30.09,25.42,83.36,0.0
7408,2017-08-09 7:00,29.05,70.09,30.09,25.54,82.69,0.0
7409,2017-08-09 8:00,28.99,70.24,30.02,26.09,78.63,0.0
7410,2017-08-09 9:00,29.44,66.21,29.86,27.03,70.97,0.0
7411,2017-08-09 10:00,29.6,61.32,30.02,26.85,63.22,0.0
7412,2017-08-09 11:00,29.63,58.61,30.05,27.34,64.22,0.0
7413,2017-08-09 12:00,29.81,58.91,29.9,27.8,64.38,0.0
7414,2017-08-09 13:00,29.96,57.94,29.94,27.86,62.85,0.0
7415,2017-08-09 14:00,30.15,55.53,29.98,28.1,59.89,0.0
7416,2017-08-09 15:00,30.79,54.03,30.09,27.92,60.1,0.0
7417,2017-08-09 16:00,30.79,53.42,30.09,28.68,57.91,0.0
7418,2017-08-09 17:00,30.91,53.42,30.17,28.41,60.65,0.0
7419,2017-08-09 18:00,30.88,55.07,30.05,28.01,63.74,0.0
7420,2017-08-09 19:00,30.57,56.11,29.98,27.46,64.53,0.0
7421,2017-08-09 20:00,30.48,56.96,29.86,27.19,67.67,0.0
7422,2017-08-09 21:00,29.47,62.97,29.98,25.51,75.98,0.0
7423,2017-08-09 22:00,29.32,66.06,29.71,24.35,86.51,0.0
7424,2017-08-09 23:00,29.02,69.08,29.67,23.92,90.02,0.0
7425,2017-08-10 0:00,28.86,70.39,29.67,23.92,90.96,0.0
7426,2017-08-10 1:00,28.5,72.31,29.56,23.98,91.76,0.0
7427,2017-08-10 2:00,28.44,72.44,29.52,23.95,90.75,0.0
7428,2017-08-10 3:00,28.25,73.29,29.33,23.83,91.64,0.0
7429,2017-08-10 4:00,28.1,73.78,29.37,23.68,91.3,0.0
7430,2017-08-10 5:00,28.04,73.23,29.25,23.64,91.12,0.0
7431,2017-08-10 6:00,28.01,73.53,29.22,23.61,91.21,0.0
7432,2017-08-10 7:00,27.98,74.02,29.14,23.83,90.9,0.0
7433,2017-08-10 8:00,28.01,74.51,29.1,23.89,91.18,0.0
7434,2017-08-10 9:00,28.32,74.02,28.99,24.93,90.29,0.0
7435,2017-08-10 10:00,29.05,71.18,29.14,25.78,79.3,0.0
7436,2017-08-10 11:00,29.32,68.32,29.1,26.58,76.1,0.0
7437,2017-08-10 12:00,29.6,67.12,29.22,27.58,73.69,0.0
7438,2017-08-10 13:00,29.78,65.9,29.25,28.8,68.96,0.0
7439,2017-08-10 14:00,30.36,64.77,29.22,28.13,70.94,0.0
7440,2017-08-10 15:00,31.0,62.73,29.29,28.22,70.12,0.0
7441,2017-08-10 16:00,30.94,64.07,29.25,27.37,75.4,0.0
7442,2017-08-10 17:00,31.0,63.86,29.41,27.25,74.97,0.0
7443,2017-08-10 18:00,31.09,62.97,29.37,27.19,75.06,0.0
7444,2017-08-10 19:00,31.0,63.28,29.29,26.85,76.98,0.0
7445,2017-08-10 20:00,30.67,64.62,29.37,26.58,78.45,0.0
7446,2017-08-10 21:00,30.21,67.09,29.29,26.09,82.26,0.0
7447,2017-08-10 22:00,29.96,68.5,29.29,26.03,83.0,0.0
7448,2017-08-10 23:00,29.6,70.24,29.25,25.45,85.47,0.0
7449,2017-08-11 0:00,29.35,70.82,29.22,25.26,85.74,0.0
7450,2017-08-11 1:00,29.05,71.55,29.22,24.71,87.73,0.0
7451,2017-08-11 2:00,28.68,72.41,29.06,24.5,89.01,0.0
7452,2017-08-11 3:00,28.41,73.02,29.06,24.16,89.07,0.0
7453,2017-08-11 4:00,28.32,73.81,29.1,24.5,89.22,0.0
7454,2017-08-11 5:00,27.98,74.63,28.95,23.89,90.17,0.0
7455,2017-08-11 6:00,27.77,75.49,28.83,23.68,91.82,0.0
7456,2017-08-11 7:00,27.95,75.76,28.8,24.32,91.36,0.0
7457,2017-08-11 8:00,28.47,74.76,28.76,25.72,85.13,0.0
7458,2017-08-11 9:00,28.96,73.44,28.87,28.1,74.51,0.0
7459,2017-08-11 10:00,29.87,69.93,29.14,29.66,65.51,0.0
7460,2017-08-11 11:00,30.42,67.31,29.37,31.12,56.72,0.0
7461,2017-08-11 12:00,30.73,64.44,29.22,30.09,65.38,0.0
7462,2017-08-11 13:00,31.46,61.36,29.44,30.82,60.04,0.0
7463,2017-08-11 14:00,31.28,62.33,29.29,29.47,65.81,0.0
7464,2017-08-11 15:00,31.83,59.43,29.33,29.87,63.25,0.0
7465,2017-08-11 16:00,31.98,58.46,29.52,30.24,61.48,0.0
7466,2017-08-11 17:00,31.67,58.82,29.52,29.41,63.98,0.0
7467,2017-08-11 18:00,31.37,57.69,29.67,28.59,61.66,0.0
7468,2017-08-11 19:00,30.79,58.18,29.6,27.83,64.96,0.0
7469,2017-08-11 20:00,30.7,60.26,29.6,27.12,73.5,0.0
7470,2017-08-11 21:00,30.24,63.0,29.52,26.82,73.99,0.0
7471,2017-08-11 22:00,30.12,63.77,29.41,26.48,76.68,0.0
7472,2017-08-11 23:00,29.57,66.67,29.37,26.06,79.91,0.0
7473,2017-08-12 0:00,29.02,69.51,29.18,25.26,82.97,0.0
7474,2017-08-12 1:00,28.59,70.76,29.14,25.35,81.93,0.0
7475,2017-08-12 2:00,28.71,69.08,29.1,25.96,76.95,0.0
7476,2017-08-12 3:00,28.5,64.47,29.14,25.45,70.94,0.0
7477,2017-08-12 4:00,28.32,64.1,29.14,24.96,72.99,0.0
7478,2017-08-12 5:00,28.04,62.85,28.95,24.47,72.53,0.0
7479,2017-08-12 6:00,27.8,62.61,28.91,24.01,73.96,0.0
7480,2017-08-12 7:00,27.92,61.63,28.95,26.06,65.75,0.0
7481,2017-08-12 8:00,28.56,59.37,28.95,28.8,57.81,0.0
7482,2017-08-12 9:00,29.17,57.11,28.91,29.02,53.08,0.0
7483,2017-08-12 10:00,29.87,55.04,29.14,29.87,51.43,0.0
7484,2017-08-12 11:00,30.36,54.52,29.29,30.09,54.18,0.0
7485,2017-08-12 12:00,31.15,53.91,29.52,31.7,52.26,0.0
7486,2017-08-12 13:00,31.89,51.47,29.52,31.79,47.65,0.0
7487,2017-08-12 14:00,31.98,49.88,29.52,31.37,49.51,0.0
7488,2017-08-12 15:00,32.28,48.05,29.64,31.12,49.05,0.0
7489,2017-08-12 16:00,32.47,47.92,29.79,31.34,49.08,0.0
7490,2017-08-12 17:00,32.5,48.63,29.75,30.85,51.74,0.0
7491,2017-08-12 18:00,32.31,50.31,29.83,29.87,56.2,0.0
7492,2017-08-12 19:00,32.16,51.56,29.86,29.38,58.64,0.0
7493,2017-08-12 20:00,31.92,53.27,29.86,28.47,63.86,0.0
7494,2017-08-12 21:00,31.34,57.51,29.75,27.19,72.31,0.0
7495,2017-08-12 22:00,30.85,60.74,29.83,26.42,76.16,0.0
7496,2017-08-12 23:00,30.27,63.37,29.6,26.82,73.53,0.0
7497,2017-08-13 0:00,29.81,65.05,29.64,26.24,75.58,0.0
7498,2017-08-13 1:00,29.35,65.96,29.6,25.78,75.06,0.0
7499,2017-08-13 2:00,29.14,62.61,29.44,25.87,70.7,0.0
7500,2017-08-13 3:00,28.86,60.9,29.44,25.42,68.56,0.0
7501,2017-08-13 4:00,28.59,61.29,29.52,24.96,70.76,0.0
7502,2017-08-13 5:00,28.35,58.76,29.33,24.93,66.33,0.0
7503,2017-08-13 6:00,28.13,58.42,29.22,24.62,67.74,0.0
7504,2017-08-13 7:00,28.1,59.55,29.22,24.84,70.7,0.0
7505,2017-08-13 8:00,28.41,59.28,29.22,25.69,64.16,0.0
7506,2017-08-13 9:00,28.47,56.53,29.25,26.24,60.26,0.0
7507,2017-08-13 10:00,28.96,54.85,29.22,27.16,57.75,0.0
7508,2017-08-13 11:00,29.38,54.03,29.25,27.12,58.21,0.0
7509,2017-08-13 12:00,29.63,54.06,29.22,27.28,59.1,0.0
7510,2017-08-13 13:00,29.69,54.3,29.25,27.43,60.29,0.0
7511,2017-08-13 14:00,29.84,55.01,29.33,27.34,60.84,0.0
7512,2017-08-13 15:00,29.63,55.68,29.18,27.06,62.67,0.0
7513,2017-08-13 16:00,29.81,56.47,29.33,27.19,63.49,0.0
7514,2017-08-13 17:00,29.93,55.74,29.29,27.25,62.73,0.0
7515,2017-08-13 18:00,29.72,54.67,29.22,26.76,60.84,0.0
7516,2017-08-13 19:00,29.54,53.72,29.25,26.51,59.74,0.0
7517,2017-08-13 20:00,28.93,55.95,29.22,26.0,64.13,0.0
7518,2017-08-13 21:00,28.8,58.06,29.14,26.0,65.48,0.0
7519,2017-08-13 22:00,28.62,58.94,29.02,25.38,67.92,0.0
7520,2017-08-13 23:00,28.56,60.56,29.06,25.26,71.37,0.0
7521,2017-08-14 0:00,28.13,61.6,28.87,24.35,72.74,0.0
7522,2017-08-14 1:00,27.58,63.8,28.91,23.77,75.64,0.0
7523,2017-08-14 2:00,27.55,62.97,28.72,23.58,74.82,0.0
7524,2017-08-14 3:00,27.37,63.4,28.68,23.25,77.05,0.0
7525,2017-08-14 4:00,26.88,65.14,28.64,23.0,77.63,0.0
7526,2017-08-14 5:00,27.19,63.77,28.41,23.22,75.61,0.0
7527,2017-08-14 6:00,27.09,63.06,28.49,23.19,75.98,0.0
7528,2017-08-14 7:00,26.91,63.86,28.45,23.16,74.91,0.0
7529,2017-08-14 8:00,26.91,62.94,28.22,23.37,74.24,0.0
7530,2017-08-14 9:00,26.85,63.92,28.11,23.64,74.21,0.0
7531,2017-08-14 10:00,26.64,68.1,27.99,22.55,84.22,0.0
7532,2017-08-14 11:00,26.51,71.31,28.11,22.82,85.01,0.0
7533,2017-08-14 12:00,26.82,72.04,27.96,23.55,84.1,0.0
7534,2017-08-14 13:00,26.94,71.37,27.88,23.55,81.59,0.0
7535,2017-08-14 14:00,26.94,71.98,27.99,22.97,85.38,0.0
7536,2017-08-14 15:00,26.64,73.44,27.96,22.94,87.06,0.0
7537,2017-08-14 16:00,26.58,74.27,27.61,22.91,87.55,0.0
7538,2017-08-14 17:00,26.45,74.69,27.57,23.0,87.73,0.0
7539,2017-08-14 18:00,26.51,74.57,27.46,23.68,85.44,0.0
7540,2017-08-14 19:00,26.54,74.82,27.5,23.4,86.78,0.0
7541,2017-08-14 20:00,26.7,74.36,27.61,23.52,84.74,0.0
7542,2017-08-14 21:00,26.45,75.06,27.46,22.97,87.97,0.0
7543,2017-08-14 22:00,26.27,75.21,27.35,22.82,87.21,0.0
7544,2017-08-14 23:00,26.21,74.36,27.35,22.7,86.66,0.0
7545,2017-08-15 0:00,26.15,73.29,27.35,22.85,84.25,0.0
7546,2017-08-15 1:00,26.18,73.66,27.12,22.85,86.11,0.0
7547,2017-08-15 2:00,26.0,74.82,27.0,22.27,87.91,0.0
7548,2017-08-15 3:00,25.78,75.15,27.04,22.06,89.13,0.0
7549,2017-08-15 4:00,25.66,75.52,26.93,21.9,90.35,0.0
7550,2017-08-15 5:00,25.57,75.24,26.89,22.03,89.16,0.0
7551,2017-08-15 6:00,25.63,75.0,26.85,22.0,88.95,0.0
7552,2017-08-15 7:00,25.48,75.79,26.74,22.27,88.61,0.0
7553,2017-08-15 8:00,25.69,74.3,26.62,23.03,82.78,0.0
7554,2017-08-15 9:00,25.78,72.47,26.66,23.03,80.16,0.0
7555,2017-08-15 10:00,25.6,74.33,26.7,22.58,85.29,0.0
7556,2017-08-15 11:00,25.9,74.63,26.47,22.85,87.09,0.0
7557,2017-08-15 12:00,26.3,74.82,26.66,23.74,82.3,0.0
7558,2017-08-15 13:00,26.33,76.19,26.54,23.68,87.33,0.0
7559,2017-08-15 14:00,26.51,76.68,26.51,23.92,85.44,0.0
7560,2017-08-15 15:00,26.73,77.11,26.54,23.64,88.03,0.0
7561,2017-08-15 16:00,26.64,78.17,26.54,23.71,87.88,0.0
7562,2017-08-15 17:00,26.58,78.33,26.32,24.1,86.75,0.0
7563,2017-08-15 18:00,26.58,78.27,26.47,23.95,87.36,0.0
7564,2017-08-15 19:00,26.48,78.51,26.39,23.68,89.68,0.0
7565,2017-08-15 20:00,26.42,78.45,26.32,23.83,87.91,0.0
7566,2017-08-15 21:00,26.45,77.81,26.12,23.8,87.67,0.0
7567,2017-08-15 22:00,26.58,76.71,26.24,23.89,85.26,0.0
7568,2017-08-15 23:00,26.45,76.89,26.35,23.64,86.17,0.0
7569,2017-08-16 0:00,26.39,76.71,26.39,23.55,86.48,0.0
7570,2017-08-16 1:00,26.39,75.73,26.2,23.49,85.32,0.0
7571,2017-08-16 2:00,26.3,75.43,26.09,23.55,84.95,0.0
7572,2017-08-16 3:00,26.33,75.06,26.16,23.25,85.41,0.0
7573,2017-08-16 4:00,26.24,75.06,26.35,23.1,85.32,0.0
7574,2017-08-16 5:00,26.18,74.42,26.35,23.0,85.38,0.0
7575,2017-08-16 6:00,26.12,74.36,26.28,23.06,84.74,0.0
7576,2017-08-16 7:00,26.21,74.57,26.12,23.68,84.77,0.0
7577,2017-08-16 8:00,26.42,74.39,26.2,24.13,82.05,0.0
7578,2017-08-16 9:00,26.76,73.35,26.09,24.71,79.7,0.0
7579,2017-08-16 10:00,27.19,72.53,26.24,25.87,75.12,0.0
7580,2017-08-16 11:00,27.83,70.88,26.35,26.42,72.77,0.0
7581,2017-08-16 12:00,27.98,70.27,26.28,26.7,71.79,0.0
7582,2017-08-16 13:00,27.98,72.5,26.28,26.97,76.83,0.0
7583,2017-08-16 14:00,28.25,73.17,26.35,27.12,72.41,0.0
7584,2017-08-16 15:00,28.38,71.86,26.47,27.37,71.76,0.0
7585,2017-08-16 16:00,28.65,69.05,26.47,27.37,70.57,0.0
7586,2017-08-16 17:00,28.8,68.96,26.58,27.55,71.86,0.0
7587,2017-08-16 18:00,28.8,70.24,26.66,27.67,70.79,0.0
7588,2017-08-16 19:00,28.83,69.44,26.58,26.03,78.39,0.0
7589,2017-08-16 20:00,28.93,69.11,26.7,25.32,79.64,0.0
7590,2017-08-16 21:00,28.62,69.41,26.7,24.77,81.87,0.0
7591,2017-08-16 22:00,28.38,69.57,26.7,24.71,81.53,0.0
7592,2017-08-16 23:00,28.19,70.39,26.66,24.53,82.72,0.0
7593,2017-08-17 0:00,27.89,71.03,26.74,24.35,83.52,0.0
7594,2017-08-17 1:00,27.8,71.49,26.74,24.5,82.75,0.0
7595,2017-08-17 2:00,27.55,72.86,26.62,24.19,84.16,0.0
7596,2017-08-17 3:00,27.52,73.29,26.66,24.01,86.11,0.0
7597,2017-08-17 4:00,27.34,73.38,26.54,24.01,83.39,0.0
7598,2017-08-17 5:00,27.28,71.83,26.62,23.98,82.2,0.0
7599,2017-08-17 6:00,27.25,71.61,26.66,23.71,83.18,0.0
7600,2017-08-17 7:00,26.91,72.71,26.58,23.55,84.22,0.0
7601,2017-08-17 8:00,26.64,74.73,26.47,23.34,87.58,0.0
7602,2017-08-17 9:00,27.43,73.6,26.66,27.09,72.44,0.0
7603,2017-08-17 10:00,28.19,71.0,26.77,30.12,60.44,0.0
7604,2017-08-17 11:00,28.89,66.48,26.89,28.5,63.68,0.0
7605,2017-08-17 12:00,28.59,66.09,26.85,27.64,65.87,0.0
7606,2017-08-17 13:00,28.83,65.11,27.04,27.46,69.05,0.0
7607,2017-08-17 14:00,29.29,63.49,26.93,27.52,66.82,0.0
7608,2017-08-17 15:00,29.54,61.29,27.04,27.22,70.91,0.0
7609,2017-08-17 16:00,29.87,60.47,27.16,27.52,65.02,0.0
7610,2017-08-17 17:00,30.18,60.56,27.23,27.0,70.73,0.0
7611,2017-08-17 18:00,30.33,57.75,27.27,26.76,72.19,0.0
7612,2017-08-17 19:00,30.09,58.82,27.31,26.09,73.14,0.0
7613,2017-08-17 20:00,29.57,61.14,27.31,25.54,73.11,0.0
7614,2017-08-17 21:00,28.89,63.52,27.27,24.56,78.54,0.0
7615,2017-08-17 22:00,28.5,65.23,27.31,23.98,81.68,0.0
7616,2017-08-17 23:00,27.89,67.74,27.19,23.22,83.97,0.0
7617,2017-08-18 0:00,27.7,67.46,27.19,23.19,84.0,0.0
7618,2017-08-18 1:00,27.46,68.5,27.16,23.0,85.41,0.0
7619,2017-08-18 2:00,26.97,69.96,27.12,22.27,87.76,0.0
7620,2017-08-18 3:00,26.64,70.73,27.04,21.97,87.76,0.0
7621,2017-08-18 4:00,26.39,71.25,26.96,22.0,88.19,0.0
7622,2017-08-18 5:00,26.33,71.83,26.7,22.27,88.03,0.0
7623,2017-08-18 6:00,26.3,72.53,27.08,22.21,88.25,0.0
7624,2017-08-18 7:00,26.42,73.02,26.85,22.97,86.17,0.0
7625,2017-08-18 8:00,26.64,73.17,26.93,23.46,84.77,0.0
7626,2017-08-18 9:00,26.82,73.41,26.81,25.11,79.18,0.0
7627,2017-08-18 10:00,27.16,72.89,26.96,26.73,72.74,0.0
7628,2017-08-18 11:00,27.74,71.0,26.93,26.7,71.21,0.0
7629,2017-08-18 12:00,28.32,67.95,27.08,27.58,66.97,0.0
7630,2017-08-18 13:00,28.47,67.67,27.0,26.18,72.22,0.0
7631,2017-08-18 14:00,28.25,69.32,27.04,27.22,72.31,0.0
7632,2017-08-18 15:00,28.71,66.54,27.0,26.85,69.26,0.0
7633,2017-08-18 16:00,28.71,65.17,27.12,26.58,68.32,0.0
7634,2017-08-18 17:00,28.8,64.04,27.16,26.51,68.74,0.0
7635,2017-08-18 18:00,28.96,64.53,27.23,27.22,69.14,0.0
7636,2017-08-18 19:00,28.89,66.15,27.23,26.51,73.9,0.0
7637,2017-08-18 20:00,28.59,68.35,27.23,25.6,77.72,0.0
7638,2017-08-18 21:00,28.1,71.09,27.08,24.56,83.73,0.0
7639,2017-08-18 22:00,28.04,71.49,27.19,25.02,83.24,0.0
7640,2017-08-18 23:00,27.83,72.71,27.16,24.16,85.2,0.0
7641,2017-08-19 0:00,27.46,73.5,27.04,23.58,88.0,0.0
7642,2017-08-19 1:00,27.37,74.24,27.08,24.13,85.93,0.0
7643,2017-08-19 2:00,27.12,74.91,26.93,23.8,86.42,0.0
7644,2017-08-19 3:00,26.79,74.63,27.0,23.06,90.05,0.0
7645,2017-08-19 4:00,26.45,77.11,26.93,22.88,92.06,0.0
7646,2017-08-19 5:00,26.45,76.62,26.89,22.94,90.29,0.0
7647,2017-08-19 6:00,26.39,76.74,26.74,22.73,90.38,0.0
7648,2017-08-19 7:00,26.3,76.98,26.89,23.0,89.9,0.0
7649,2017-08-19 8:00,26.42,77.23,26.7,23.74,86.57,0.0
7650,2017-08-19 9:00,26.94,75.09,26.74,25.08,79.64,0.0
7651,2017-08-19 10:00,27.52,73.02,26.81,26.54,73.99,0.0
7652,2017-08-19 11:00,27.92,72.13,26.93,27.34,70.45,0.0
7653,2017-08-19 12:00,28.62,69.72,26.96,28.65,66.88,0.0
7654,2017-08-19 13:00,28.83,68.83,27.16,28.68,65.42,0.0
7655,2017-08-19 14:00,29.32,65.96,27.16,29.38,62.3,0.0
7656,2017-08-19 15:00,29.51,65.96,27.27,29.02,64.26,0.0
7657,2017-08-19 16:00,29.78,64.99,27.38,29.2,64.04,0.0
7658,2017-08-19 17:00,29.66,66.21,27.38,28.5,67.52,0.0
7659,2017-08-19 18:00,29.57,68.77,27.38,27.92,68.35,0.0
7660,2017-08-19 19:00,29.26,68.38,27.42,27.16,74.73,0.0
7661,2017-08-19 20:00,28.86,70.51,27.42,26.03,77.2,0.0
7662,2017-08-19 21:00,28.35,71.06,27.27,25.26,78.33,0.0
7663,2017-08-19 22:00,27.95,72.13,27.31,24.38,84.62,0.0
