,plant1_train_mea_ddhr,plant1_train_tem_in_loc3,plant1_train_hum_in_loc3,plant1_train_tem_coil_loc3,plant1_train_tem_out_loc1,plant1_train_hum_out_loc1,24hour_cond_loc3
8078,2017-09-06 5:00,23.19,69.44,24.45,19.92,80.34,0.0
8079,2017-09-06 6:00,23.03,70.91,24.41,20.1,81.38,0.0
8080,2017-09-06 7:00,23.13,69.54,24.37,20.5,77.56,0.0
8081,2017-09-06 8:00,22.88,71.49,24.22,20.56,79.15,0.0
8082,2017-09-06 9:00,23.25,71.61,24.37,21.17,77.96,0.0
8083,2017-09-06 10:00,23.46,72.8,24.29,22.03,76.5,0.0
8084,2017-09-06 11:00,23.4,74.36,24.22,22.36,76.25,0.0
8085,2017-09-06 12:00,24.22,72.34,24.52,22.88,74.79,0.0
8086,2017-09-06 13:00,24.53,71.25,24.56,23.03,73.41,0.0
8087,2017-09-06 14:00,24.5,71.06,24.52,22.94,75.46,0.0
8088,2017-09-06 15:00,24.77,53.79,24.56,23.03,49.45,0.0
8089,2017-09-06 16:00,24.68,52.47,24.6,22.42,56.62,0.0
8090,2017-09-06 17:00,24.35,58.67,24.45,21.42,68.1,0.0
8091,2017-09-06 18:00,24.22,63.1,24.45,21.45,74.02,0.0
8092,2017-09-06 19:00,24.01,66.94,24.41,21.2,77.78,0.0
8093,2017-09-06 20:00,23.8,69.54,24.33,21.02,79.64,0.0
8094,2017-09-06 21:00,22.97,72.31,24.06,19.8,84.77,0.0
8095,2017-09-06 22:00,23.31,72.71,24.18,20.04,85.16,0.0
8096,2017-09-06 23:00,22.85,75.12,24.03,19.71,86.81,0.0
8097,2017-09-07 0:00,22.64,73.53,23.99,20.2,82.45,0.0
8098,2017-09-07 1:00,22.73,73.99,23.99,19.71,85.96,0.0
8099,2017-09-07 2:00,22.82,73.02,23.91,20.23,82.91,0.0
8100,2017-09-07 3:00,22.94,71.25,23.87,20.38,77.75,0.0
8101,2017-09-07 4:00,22.79,69.57,23.72,20.29,74.42,0.0
8102,2017-09-07 5:00,22.79,70.63,23.76,19.8,81.14,0.0
8103,2017-09-07 6:00,22.67,71.34,23.84,19.25,83.0,0.0
8104,2017-09-07 7:00,22.48,73.05,23.64,19.58,84.71,0.0
8105,2017-09-07 8:00,22.85,72.41,23.64,22.58,71.4,0.0
8106,2017-09-07 9:00,23.71,69.75,23.91,24.99,63.0,0.0
8107,2017-09-07 10:00,24.5,68.22,24.14,24.68,63.64,0.0
8108,2017-09-07 11:00,24.8,66.42,24.14,24.22,63.64,0.0
8109,2017-09-07 12:00,25.69,63.89,24.26,24.87,62.76,0.0
8110,2017-09-07 13:00,26.15,63.1,24.45,25.11,63.8,0.0
8111,2017-09-07 14:00,26.48,62.73,24.52,25.48,63.31,0.0
8112,2017-09-07 15:00,27.12,59.52,24.83,26.0,59.13,0.0
8113,2017-09-07 16:00,27.16,62.18,24.87,25.26,66.76,0.0
8114,2017-09-07 17:00,27.0,60.26,24.9,25.45,60.9,0.0
8115,2017-09-07 18:00,26.94,59.19,24.79,24.99,62.48,0.0
8116,2017-09-07 19:00,26.48,61.02,24.83,24.1,66.7,0.0
8117,2017-09-07 20:00,26.0,64.5,24.71,23.22,72.25,0.0
8118,2017-09-07 21:00,25.32,66.51,24.45,21.48,79.37,0.0
8119,2017-09-07 22:00,24.47,69.38,24.29,20.38,83.3,0.0
8120,2017-09-07 23:00,24.1,70.88,24.26,20.44,83.85,0.0
8121,2017-09-08 0:00,23.68,72.68,24.26,20.13,84.95,0.0
8122,2017-09-08 1:00,22.94,75.64,23.95,20.01,85.32,0.0
8123,2017-09-08 2:00,23.25,75.55,23.99,20.01,87.03,0.0
8124,2017-09-08 3:00,23.22,76.28,24.06,20.23,87.67,0.0
8125,2017-09-08 4:00,23.19,75.79,24.03,20.07,87.85,0.0
8126,2017-09-08 5:00,23.19,76.47,23.95,20.16,88.28,0.0
8127,2017-09-08 6:00,22.67,78.42,23.84,20.47,87.39,0.0
8128,2017-09-08 7:00,23.1,77.5,23.91,20.78,86.48,0.0
8129,2017-09-08 8:00,23.46,78.24,23.99,22.06,82.91,0.0
8130,2017-09-08 9:00,23.68,79.58,23.99,22.76,81.59,0.0
8131,2017-09-08 10:00,24.32,76.68,24.14,24.04,73.84,0.0
8132,2017-09-08 11:00,24.71,74.82,24.26,24.8,71.46,0.0
8133,2017-09-08 12:00,25.48,69.96,24.29,26.39,58.61,0.0
8134,2017-09-08 13:00,26.39,57.3,24.56,26.97,49.3,0.0
8135,2017-09-08 14:00,27.22,52.66,24.75,26.85,48.84,0.0
8136,2017-09-08 15:00,27.67,51.25,24.94,26.76,51.74,0.0
8137,2017-09-08 16:00,27.61,49.08,25.13,26.42,49.42,0.0
8138,2017-09-08 17:00,27.43,51.8,25.09,25.78,55.8,0.0
8139,2017-09-08 18:00,27.19,53.36,24.94,25.38,59.43,0.0
8140,2017-09-08 19:00,26.76,57.02,24.94,24.26,66.24,0.0
8141,2017-09-08 20:00,26.21,62.85,24.9,23.8,71.4,0.0
8142,2017-09-08 21:00,26.06,65.26,24.79,23.58,74.42,0.0
8143,2017-09-08 22:00,25.84,67.4,24.83,22.09,79.18,0.0
8144,2017-09-08 23:00,25.08,69.69,24.6,21.2,85.71,0.0
8145,2017-09-09 0:00,24.35,72.19,24.6,20.38,87.24,0.0
8146,2017-09-09 1:00,23.98,75.21,24.37,21.02,88.4,0.0
8147,2017-09-09 2:00,23.52,74.69,24.29,19.77,87.97,0.0
8148,2017-09-09 3:00,23.06,75.27,24.03,19.37,89.62,0.0
8149,2017-09-09 4:00,22.64,76.71,23.87,19.22,90.05,0.0
8150,2017-09-09 5:00,22.52,75.37,23.91,19.0,89.74,0.0
8151,2017-09-09 6:00,22.55,76.01,24.1,19.28,89.74,0.0
8152,2017-09-09 7:00,22.36,76.07,23.91,19.13,89.5,0.0
8153,2017-09-09 8:00,22.24,79.76,23.76,21.45,80.8,0.0
8154,2017-09-09 9:00,23.46,77.75,23.99,26.21,65.84,0.0
8155,2017-09-09 10:00,24.99,71.52,24.33,27.61,54.95,0.0
8156,2017-09-09 11:00,25.93,68.35,24.48,27.46,55.8,0.0
8157,2017-09-09 12:00,26.39,66.45,24.71,26.54,61.2,0.0
8158,2017-09-09 13:00,26.97,64.35,24.79,26.42,63.13,0.0
8159,2017-09-09 14:00,27.25,65.29,25.09,26.94,64.53,0.0
8160,2017-09-09 15:00,27.4,65.66,25.02,26.54,65.42,0.0
8161,2017-09-09 16:00,27.16,67.74,24.9,25.57,70.88,0.0
8162,2017-09-09 17:00,27.03,69.05,25.09,24.99,75.24,0.0
8163,2017-09-09 18:00,26.82,69.99,24.98,24.47,76.74,0.0
8164,2017-09-09 19:00,26.33,70.09,24.83,23.83,76.37,0.0
8165,2017-09-09 20:00,26.15,68.01,24.83,23.71,73.57,0.0
8166,2017-09-09 21:00,25.57,65.87,24.75,23.06,70.88,0.0
8167,2017-09-09 22:00,24.8,71.92,24.71,21.57,83.21,0.0
8168,2017-09-09 23:00,24.16,73.66,24.48,21.29,84.89,0.0
8169,2017-09-10 0:00,24.41,73.47,24.6,20.56,86.63,0.0
8170,2017-09-10 1:00,24.01,75.85,24.45,20.5,87.64,0.0
8171,2017-09-10 2:00,23.55,74.21,24.33,20.07,88.46,0.0
8172,2017-09-10 3:00,23.37,75.64,24.33,19.74,88.43,0.0
8173,2017-09-10 4:00,23.03,76.01,24.26,19.49,88.19,0.0
8174,2017-09-10 5:00,22.91,77.26,24.1,19.77,90.81,0.0
8175,2017-09-10 6:00,22.76,78.97,24.1,19.62,92.55,0.0
8176,2017-09-10 7:00,22.7,79.52,24.06,19.95,91.27,0.0
8177,2017-09-10 8:00,22.91,78.66,24.03,20.26,88.83,0.0
8178,2017-09-10 9:00,23.22,78.66,24.03,21.45,84.77,0.0
8179,2017-09-10 10:00,23.95,77.35,24.26,23.92,75.55,0.0
8180,2017-09-10 11:00,24.74,75.12,24.37,24.13,73.63,0.0
8181,2017-09-10 12:00,25.17,73.44,24.41,24.9,71.4,0.0
8182,2017-09-10 13:00,25.54,72.19,24.56,24.68,72.5,0.0
8183,2017-09-10 14:00,25.75,71.4,24.52,25.17,71.15,0.0
8184,2017-09-10 15:00,25.9,68.96,24.64,25.38,66.42,0.0
8185,2017-09-10 16:00,25.96,68.38,24.71,25.29,67.86,0.0
8186,2017-09-10 17:00,25.93,69.41,24.71,25.02,70.3,0.0
8187,2017-09-10 18:00,25.72,69.99,24.64,24.74,71.64,0.0
8188,2017-09-10 19:00,25.6,71.18,24.67,24.5,71.73,0.0
8189,2017-09-10 20:00,25.48,70.85,24.71,24.41,71.76,0.0
8190,2017-09-10 21:00,25.26,72.59,24.56,23.68,77.05,0.0
8191,2017-09-10 22:00,25.26,73.02,24.48,23.4,77.59,0.0
8192,2017-09-10 23:00,25.2,73.35,24.52,23.4,77.72,0.0
8193,2017-09-11 0:00,25.08,73.2,24.52,23.1,78.3,0.0
8194,2017-09-11 1:00,24.74,75.61,24.48,22.3,83.21,0.0
8195,2017-09-11 2:00,24.38,76.71,24.48,21.87,85.35,0.0
8196,2017-09-11 3:00,24.22,76.95,24.33,21.57,86.78,0.0
8197,2017-09-11 4:00,23.77,73.47,24.29,21.05,78.45,0.0
8198,2017-09-11 5:00,22.91,72.01,24.14,19.31,82.88,0.0
8199,2017-09-11 6:00,22.67,72.89,23.91,19.22,84.4,0.0
8200,2017-09-11 7:00,22.27,75.12,23.84,19.25,87.03,0.0
8201,2017-09-11 8:00,22.33,75.03,23.68,19.37,84.98,0.0
8202,2017-09-11 9:00,22.42,75.98,23.76,18.97,88.95,0.0
8203,2017-09-11 10:00,22.33,77.17,23.61,19.58,88.19,0.0
8204,2017-09-11 11:00,22.45,76.13,23.68,20.01,84.74,0.0
8205,2017-09-11 12:00,22.91,74.66,23.76,21.54,78.94,0.0
8206,2017-09-11 13:00,23.49,72.37,23.91,22.3,74.11,0.0
8207,2017-09-11 14:00,23.98,70.15,24.1,22.67,70.48,0.0
8208,2017-09-11 15:00,24.44,68.53,24.1,23.58,68.13,0.0
8209,2017-09-11 16:00,24.99,65.38,24.26,23.55,65.72,0.0
8210,2017-09-11 17:00,25.14,64.07,24.18,23.92,64.68,0.0
8211,2017-09-11 18:00,25.17,65.17,24.26,23.52,68.5,0.0
8212,2017-09-11 19:00,25.08,63.4,24.26,23.55,65.96,0.0
8213,2017-09-11 20:00,24.87,63.71,24.18,23.34,66.15,0.0
8214,2017-09-11 21:00,24.84,64.44,24.22,23.58,67.46,0.0
8215,2017-09-11 22:00,24.68,67.67,24.18,22.88,72.65,0.0
8216,2017-09-11 23:00,23.89,68.99,23.95,20.29,81.07,0.0
8217,2017-09-12 0:00,23.77,69.69,23.95,20.38,81.17,0.0
8218,2017-09-12 1:00,23.77,70.21,23.95,20.38,82.57,0.0
8219,2017-09-12 2:00,23.92,70.02,23.99,22.0,75.12,0.0
8220,2017-09-12 3:00,23.71,71.12,23.95,21.6,79.43,0.0
8221,2017-09-12 4:00,23.86,71.09,23.99,22.24,75.58,0.0
8222,2017-09-12 5:00,23.8,72.92,23.95,22.18,78.08,0.0
8223,2017-09-12 6:00,23.83,73.02,23.95,22.0,79.43,0.0
8224,2017-09-12 7:00,23.95,73.41,24.03,23.03,76.22,0.0
8225,2017-09-12 8:00,23.71,74.45,23.87,23.55,72.92,0.0
8226,2017-09-12 9:00,24.41,72.68,24.1,25.2,69.78,0.0
8227,2017-09-12 10:00,25.29,68.25,24.26,26.79,57.02,0.0
8228,2017-09-12 11:00,25.81,67.67,24.29,27.06,58.73,0.0
8229,2017-09-12 12:00,26.27,62.91,24.41,26.42,56.81,0.0
8230,2017-09-12 13:00,26.51,55.4,24.6,25.72,52.93,0.0
8231,2017-09-12 14:00,26.51,53.63,24.64,25.05,54.49,0.0
8232,2017-09-12 15:00,26.73,50.43,24.67,24.87,52.9,0.0
8233,2017-09-12 16:00,26.36,52.41,24.71,24.53,53.45,0.0
8234,2017-09-12 17:00,26.33,48.23,24.75,25.05,45.42,0.0
8235,2017-09-12 18:00,26.39,45.09,24.75,24.99,46.34,0.0
8236,2017-09-12 19:00,26.12,42.4,24.67,24.65,40.26,0.0
8237,2017-09-12 20:00,25.87,42.98,24.64,24.32,45.73,0.0
8238,2017-09-12 21:00,25.72,40.38,24.67,24.56,35.26,0.0
8239,2017-09-12 22:00,25.57,41.7,24.67,23.83,43.5,0.0
8240,2017-09-12 23:00,25.32,42.74,24.6,23.68,45.97,0.0
8241,2017-09-13 0:00,25.23,43.01,24.56,23.71,43.5,0.0
8242,2017-09-13 1:00,25.11,43.86,24.67,23.43,45.45,0.0
8243,2017-09-13 2:00,24.99,47.8,24.56,22.82,53.36,0.0
8244,2017-09-13 3:00,24.68,53.36,24.56,22.45,61.84,0.0
8245,2017-09-13 4:00,24.19,53.97,24.41,20.99,63.61,0.0
8246,2017-09-13 5:00,22.09,60.93,23.49,18.49,71.4,0.0
8247,2017-09-13 6:00,22.21,61.81,23.72,18.46,73.63,0.0
8248,2017-09-13 7:00,22.7,62.12,24.06,20.53,71.49,0.0
8249,2017-09-13 8:00,22.79,62.85,23.95,23.06,59.8,0.0
8250,2017-09-13 9:00,24.01,60.1,24.22,28.25,44.78,0.0
8251,2017-09-13 10:00,24.71,55.62,24.33,27.77,39.84,0.0
8252,2017-09-13 11:00,25.32,51.19,24.52,27.98,38.31,0.0
8253,2017-09-13 12:00,26.0,42.03,24.56,25.69,37.45,0.0
8254,2017-09-13 13:00,26.48,36.81,24.71,26.06,37.33,0.0
8255,2017-09-13 14:00,26.79,34.4,24.94,25.11,36.51,0.0
8256,2017-09-13 15:00,26.67,38.58,24.94,24.26,44.14,0.0
8257,2017-09-13 16:00,26.58,40.72,24.94,23.92,46.31,0.0
8258,2017-09-13 17:00,26.15,37.85,24.75,24.01,41.76,0.0
8259,2017-09-13 18:00,25.9,43.44,24.71,23.37,51.04,0.0
8260,2017-09-13 19:00,25.54,49.82,24.71,22.94,55.71,0.0
8261,2017-09-13 20:00,25.32,51.65,24.67,22.61,60.23,0.0
8262,2017-09-13 21:00,25.17,52.17,24.56,21.29,64.9,0.0
8263,2017-09-13 22:00,24.71,55.62,24.6,22.21,61.72,0.0
8264,2017-09-13 23:00,24.1,57.78,24.37,19.16,71.7,0.0
8265,2017-09-14 0:00,23.46,60.2,24.33,19.34,74.6,0.0
8266,2017-09-14 1:00,21.32,65.66,23.45,16.93,77.96,0.0
8267,2017-09-14 2:00,21.39,65.05,23.42,16.99,82.3,0.0
8268,2017-09-14 3:00,20.96,63.37,23.45,16.99,77.32,0.0
8269,2017-09-14 4:00,21.42,62.45,23.34,15.98,79.24,0.0
8270,2017-09-14 5:00,20.71,63.0,23.15,16.29,79.15,0.0
8271,2017-09-14 6:00,20.74,65.23,23.3,15.74,81.23,0.0
8272,2017-09-14 7:00,21.32,66.67,23.49,20.26,74.15,0.0
8273,2017-09-14 8:00,21.36,66.45,23.3,24.04,59.34,0.0
8274,2017-09-14 9:00,22.52,58.15,23.57,24.01,46.76,0.0
8275,2017-09-14 10:00,23.28,55.59,23.68,27.34,37.76,0.0
8276,2017-09-14 11:00,24.47,49.94,23.87,27.03,37.33,0.0
8277,2017-09-14 12:00,25.23,46.34,24.14,25.96,43.62,0.0
8278,2017-09-14 13:00,25.78,44.14,24.22,25.63,41.03,0.0
8279,2017-09-14 14:00,26.45,41.18,24.33,26.06,38.64,0.0
8280,2017-09-14 15:00,26.7,45.15,24.41,25.26,50.4,0.0
8281,2017-09-14 16:00,26.58,49.76,24.6,25.38,53.21,0.0
8282,2017-09-14 17:00,26.48,51.65,24.41,24.96,54.37,0.0
8283,2017-09-14 18:00,26.09,50.12,24.41,24.41,51.86,0.0
8284,2017-09-14 19:00,25.78,52.9,24.37,24.04,56.99,0.0
8285,2017-09-14 20:00,25.54,53.72,24.33,23.77,56.99,0.0
8286,2017-09-14 21:00,25.38,52.35,24.33,24.07,52.01,0.0
8287,2017-09-14 22:00,25.02,55.62,24.29,22.36,62.36,0.0
8288,2017-09-14 23:00,24.35,58.33,24.26,21.48,68.99,0.0
8289,2017-09-15 0:00,23.61,60.32,23.99,19.68,71.55,0.0
8290,2017-09-15 1:00,23.74,56.72,24.1,21.87,56.9,0.0
8291,2017-09-15 2:00,23.4,58.0,24.03,21.05,62.64,0.0
8292,2017-09-15 3:00,23.37,56.93,23.91,20.74,62.27,0.0
8293,2017-09-15 4:00,23.0,60.41,23.91,20.13,67.49,0.0
8294,2017-09-15 5:00,22.94,60.78,23.8,20.35,67.46,0.0
8295,2017-09-15 6:00,22.64,61.72,23.72,19.92,68.77,0.0
8296,2017-09-15 7:00,22.67,61.05,23.87,21.6,61.87,0.0
8297,2017-09-15 8:00,22.85,59.04,23.68,23.46,52.29,0.0
8298,2017-09-15 9:00,23.46,56.47,23.95,25.63,44.26,0.0
8299,2017-09-15 10:00,24.41,52.99,24.14,27.64,39.62,0.0
8300,2017-09-15 11:00,25.02,49.11,24.22,25.96,42.46,0.0
8301,2017-09-15 12:00,25.75,43.22,24.45,26.0,40.38,0.0
8302,2017-09-15 13:00,26.15,40.81,24.45,25.84,38.25,0.0
8303,2017-09-15 14:00,26.58,39.53,24.75,26.33,35.71,0.0
8304,2017-09-15 15:00,26.76,38.64,24.79,26.27,35.32,0.0
8305,2017-09-15 16:00,26.82,37.18,24.87,26.48,35.59,0.0
8306,2017-09-15 17:00,26.7,37.7,24.79,26.03,36.81,0.0
8307,2017-09-15 18:00,26.67,38.55,24.87,25.78,38.95,0.0
8308,2017-09-15 19:00,26.12,39.32,24.75,24.35,41.73,0.0
8309,2017-09-15 20:00,25.66,42.09,24.75,24.19,42.22,0.0
8310,2017-09-15 21:00,25.11,42.58,24.52,22.73,45.54,0.0
8311,2017-09-15 22:00,24.44,47.16,24.37,22.09,53.17,0.0
8312,2017-09-15 23:00,23.77,45.67,24.26,21.14,49.6,0.0
8313,2017-09-16 0:00,23.49,46.52,24.14,20.65,52.08,0.0
8314,2017-09-16 1:00,23.25,47.5,24.18,20.01,55.65,0.0
8315,2017-09-16 2:00,22.73,49.02,23.95,19.52,57.05,0.0
8316,2017-09-16 3:00,22.48,50.18,23.84,19.46,58.64,0.0
8317,2017-09-16 4:00,22.27,50.31,23.8,18.97,57.78,0.0
8318,2017-09-16 5:00,21.9,51.31,23.61,18.94,58.42,0.0
8319,2017-09-16 6:00,21.81,52.2,23.72,18.79,60.53,0.0
8320,2017-09-16 7:00,21.51,52.23,23.42,18.39,59.8,0.0
8321,2017-09-16 8:00,21.63,51.62,23.42,18.91,57.81,0.0
8322,2017-09-16 9:00,21.72,51.71,23.26,19.46,54.46,0.0
8323,2017-09-16 10:00,22.03,51.8,23.45,21.51,48.66,0.0
8324,2017-09-16 11:00,22.79,50.46,23.53,23.22,45.36,0.0
8325,2017-09-16 12:00,23.58,49.88,23.76,23.37,47.59,0.0
8326,2017-09-16 13:00,24.32,49.39,23.87,24.13,48.11,0.0
8327,2017-09-16 14:00,25.05,48.32,24.14,24.56,46.18,0.0
8328,2017-09-16 15:00,25.51,47.5,24.26,25.2,46.92,0.0
8329,2017-09-16 16:00,25.84,47.22,24.26,25.23,45.73,0.0
8330,2017-09-16 17:00,25.96,46.55,24.37,25.26,45.54,0.0
8331,2017-09-16 18:00,25.66,45.09,24.33,24.65,45.76,0.0
8332,2017-09-16 19:00,25.23,46.79,24.18,23.83,47.28,0.0
8333,2017-09-16 20:00,24.84,47.86,24.14,22.58,51.5,0.0
8334,2017-09-16 21:00,24.38,49.21,24.14,22.24,53.63,0.0
8335,2017-09-16 22:00,24.16,49.6,24.06,22.09,53.48,0.0
8336,2017-09-16 23:00,23.8,51.31,23.95,21.26,57.69,0.0
8337,2017-09-17 0:00,23.64,51.01,23.87,20.99,57.17,0.0
8338,2017-09-17 1:00,23.28,52.17,23.8,20.38,58.24,0.0
8339,2017-09-17 2:00,23.13,52.5,23.76,20.01,60.38,0.0
8340,2017-09-17 3:00,23.0,52.78,23.72,19.92,60.68,0.0
8341,2017-09-17 4:00,22.79,53.75,23.64,19.83,61.23,0.0
8342,2017-09-17 5:00,22.73,54.33,23.61,19.89,61.87,0.0
8343,2017-09-17 6:00,22.73,53.94,23.57,20.07,61.23,0.0
8344,2017-09-17 7:00,22.76,54.3,23.61,20.38,61.87,0.0
8345,2017-09-17 8:00,22.7,54.85,23.42,20.13,60.93,0.0
8346,2017-09-17 9:00,23.0,55.1,23.53,20.93,59.22,0.0
8347,2017-09-17 10:00,23.68,52.14,23.72,26.82,41.12,0.0
8348,2017-09-17 11:00,24.62,50.46,23.95,27.09,38.68,0.0
8349,2017-09-17 12:00,25.38,49.33,24.06,25.69,47.19,0.0
8350,2017-09-17 13:00,25.84,49.27,24.22,25.51,49.27,0.0
8351,2017-09-17 14:00,26.36,51.31,24.29,25.84,53.6,0.0
8352,2017-09-17 15:00,26.67,51.37,24.33,25.96,51.56,0.0
8353,2017-09-17 16:00,26.85,51.53,24.48,26.0,53.14,0.0
8354,2017-09-17 17:00,26.73,52.29,24.45,25.93,52.59,0.0
8355,2017-09-17 18:00,26.51,56.47,24.52,25.35,56.53,0.0
8356,2017-09-17 19:00,26.18,51.83,24.26,24.9,54.0,0.0
8357,2017-09-17 20:00,25.96,52.14,24.41,24.32,53.51,0.0
8358,2017-09-17 21:00,25.69,50.09,24.41,23.83,53.05,0.0
8359,2017-09-17 22:00,25.02,51.83,24.33,22.82,55.62,0.0
8360,2017-09-17 23:00,24.9,52.56,24.26,22.21,58.7,0.0
8361,2017-09-18 0:00,24.41,55.74,24.18,19.65,73.32,0.0
8362,2017-09-18 1:00,23.61,60.07,24.1,19.28,76.19,0.0
8363,2017-09-18 2:00,23.77,61.78,24.1,21.57,69.99,0.0
8364,2017-09-18 3:00,23.43,62.42,23.99,19.22,74.79,0.0
8365,2017-09-18 4:00,23.16,60.71,23.91,19.16,73.44,0.0
8366,2017-09-18 5:00,22.52,63.49,23.76,17.26,83.36,0.0
8367,2017-09-18 6:00,22.15,63.77,23.42,17.3,83.21,0.0
8368,2017-09-18 7:00,22.06,64.47,23.61,18.7,78.72,0.0
8369,2017-09-18 8:00,22.36,65.48,23.57,22.64,64.13,0.0
8370,2017-09-18 9:00,23.46,62.76,23.8,26.3,46.98,0.0
8371,2017-09-18 10:00,24.26,59.74,23.95,26.36,46.86,0.0
8372,2017-09-18 11:00,24.56,58.7,23.99,26.0,48.87,0.0
8373,2017-09-18 12:00,24.77,59.28,24.1,24.68,56.99,0.0
8374,2017-09-18 13:00,25.45,55.95,24.18,25.02,53.05,0.0
8375,2017-09-18 14:00,26.06,49.76,24.29,25.29,48.69,0.0
8376,2017-09-18 15:00,26.33,49.6,24.37,25.38,50.09,0.0
8377,2017-09-18 16:00,26.36,50.12,24.33,25.54,50.21,0.0
8378,2017-09-18 17:00,26.42,50.73,24.41,25.29,51.1,0.0
8379,2017-09-18 18:00,25.96,48.14,24.48,24.62,46.64,0.0
8380,2017-09-18 19:00,25.45,49.76,24.41,23.8,53.17,0.0
8381,2017-09-18 20:00,24.87,55.74,24.29,21.45,67.52,0.0
8382,2017-09-18 21:00,24.38,59.49,24.26,21.05,70.15,0.0
8383,2017-09-18 22:00,24.01,61.05,24.1,19.43,76.1,0.0
8384,2017-09-18 23:00,23.13,64.77,23.99,18.91,79.73,0.0
8385,2017-09-19 0:00,22.58,65.14,23.8,18.55,77.11,0.0
8386,2017-09-19 1:00,22.15,68.32,23.76,18.64,80.62,0.0
8387,2017-09-19 2:00,21.97,69.66,23.42,18.42,82.23,0.0
8388,2017-09-19 3:00,21.78,70.63,23.38,18.21,83.21,0.0
8389,2017-09-19 4:00,21.51,71.03,23.42,17.69,83.06,0.0
8390,2017-09-19 5:00,21.02,71.73,23.26,17.78,83.15,0.0
8391,2017-09-19 6:00,20.96,71.46,23.03,17.48,84.4,0.0
8392,2017-09-19 7:00,20.93,73.26,23.03,17.97,84.34,0.0
8393,2017-09-19 8:00,21.42,73.14,23.0,20.71,76.8,0.0
8394,2017-09-19 9:00,22.61,73.87,23.34,24.04,67.86,0.0
8395,2017-09-19 10:00,23.61,73.2,23.49,25.51,64.5,0.0
8396,2017-09-19 11:00,24.44,72.77,23.8,25.51,65.81,0.0
8397,2017-09-19 12:00,25.11,71.34,23.91,26.91,63.95,0.0
8398,2017-09-19 13:00,25.6,70.97,24.06,28.04,61.66,0.0
8399,2017-09-19 14:00,26.27,69.72,24.18,28.19,60.65,0.0
8400,2017-09-19 15:00,26.7,67.95,24.22,27.92,58.7,0.0
8401,2017-09-19 16:00,26.67,66.88,24.33,27.28,60.56,0.0
8402,2017-09-19 17:00,26.54,67.28,24.33,25.75,67.25,0.0
8403,2017-09-19 18:00,26.12,69.23,24.26,24.74,71.92,0.0
8404,2017-09-19 19:00,25.75,70.88,24.22,23.74,76.43,0.0
8405,2017-09-19 20:00,25.54,72.99,24.18,23.64,78.05,0.0
8406,2017-09-19 21:00,25.42,73.5,24.14,23.8,77.08,0.0
8407,2017-09-19 22:00,25.51,73.78,24.26,24.1,77.41,0.0
8408,2017-09-19 23:00,25.45,74.82,24.26,23.92,77.47,0.0
8409,2017-09-20 0:00,25.45,72.25,24.22,23.74,71.86,0.0
8410,2017-09-20 1:00,24.99,66.18,24.18,23.31,64.26,0.0
8411,2017-09-20 2:00,24.44,52.44,24.06,22.55,50.7,0.0
8412,2017-09-20 3:00,23.83,40.6,24.03,21.9,40.45,0.0
8413,2017-09-20 4:00,23.34,36.81,23.91,21.05,41.82,0.0
8414,2017-09-20 5:00,22.97,38.64,23.72,20.23,45.97,0.0
8415,2017-09-20 6:00,22.48,36.48,23.57,19.8,41.73,0.0
8416,2017-09-20 7:00,22.67,38.98,23.72,21.23,43.41,0.0
8417,2017-09-20 8:00,22.91,36.17,23.64,25.6,32.05,0.0
8418,2017-09-20 9:00,23.13,33.64,23.76,25.87,29.0,0.0
8419,2017-09-20 10:00,23.58,33.46,23.76,28.8,22.83,0.0
8420,2017-09-20 11:00,24.07,34.4,23.84,26.33,27.35,0.0
8421,2017-09-20 12:00,24.32,32.63,23.87,23.95,32.11,0.0
8422,2017-09-20 13:00,24.5,36.32,23.87,22.39,39.5,0.0
8423,2017-09-20 14:00,24.68,36.14,24.03,21.9,39.62,0.0
8424,2017-09-20 15:00,24.68,38.95,23.95,21.6,45.24,0.0
8425,2017-09-20 16:00,24.5,41.12,23.95,21.75,45.73,0.0
8426,2017-09-20 17:00,24.41,42.12,23.91,21.54,45.82,0.0
8427,2017-09-20 18:00,24.04,43.35,23.87,21.29,50.49,0.0
8428,2017-09-20 19:00,23.71,46.28,23.84,20.59,53.27,0.0
8429,2017-09-20 20:00,22.76,51.43,23.61,18.61,62.39,0.0
8430,2017-09-20 21:00,22.42,52.78,23.42,17.66,66.64,0.0
8431,2017-09-20 22:00,21.84,54.58,23.11,16.93,69.99,0.0
8432,2017-09-20 23:00,21.14,57.72,23.11,16.38,72.59,0.0
8433,2017-09-21 0:00,20.84,58.15,22.92,15.86,75.46,0.0
8434,2017-09-21 1:00,20.44,59.04,22.81,15.53,75.7,0.0
8435,2017-09-21 2:00,20.07,59.98,22.58,14.85,77.44,0.0
8436,2017-09-21 3:00,19.55,61.02,22.46,14.33,78.91,0.0
8437,2017-09-21 4:00,19.25,62.27,22.23,14.33,79.33,0.0
8438,2017-09-21 5:00,18.79,62.58,22.04,13.79,80.65,0.0
8439,2017-09-21 6:00,18.61,63.64,21.85,14.09,79.98,0.0
8440,2017-09-21 7:00,18.79,63.19,21.7,15.28,76.8,0.0
8441,2017-09-21 8:00,19.62,62.36,21.93,19.71,61.29,0.0
8442,2017-09-21 9:00,20.53,62.12,22.08,23.25,50.58,0.0
